GPS_TIME (ms),LONG (deg),LAT (deg),ELEV (m),SPEED (m/s),SYSTEM_TIME (ms),ACCEL_Y (m/s^2),ACCEL_X (m/s^2),ACCEL_Z (m/s^2),PITCH_RATE (rad/s),ROLL_RATE (rad/s),YAW_RATE (rad/s),PITCH (rad),ROLL (rad),MATH_GRID_X,MATH_GRID_Y,MATH_GRID_Z,MATH_GRID_X_DELTA,MATH_GRID_Y_DELTA,MATH_GRID_X_SPEED,MATH_GRID_Y_SPEED,MATH_GRID_X_ACCEL,MATH_GRID_Y_ACCEL,MATH_DISTANCE_FROM_PREV,MATH_ELAPSED_DISTANCE,MATH_CALC_SPEED,MATH_GNSS_SPEED_LAG,MATH_RADIUS,MATH_RADIUS_DIFFERENTIAL
69016300,-81.8573881,41.39778858,240,13.56589999,1747595416268,3.949098587,10.90660191,8.771099091,-0.3499652445,-0.1703848839,-1.921728253,0.4381889776,0.1963786931,677877.3609,-4737964.288,239.2,24.11967522,-211.6679962,-9.002617619,10.1502579,5.768117615,6.459317192,1.356741904,754.15089,13.56741904,0.001519051151,26.36487308,-0.003259604599
69016400,-81.85739825,41.39779828,240,13.9260111,1747595416384,2.034344196,6.269346237,7.376139641,0.5994002819,0.7365674376,-2.614489079,0.4685718248,0.2169938859,677876.5196,-4737963.218,239.2,23.27835586,-210.5979288,-8.413193612,10.70067355,6.016781492,5.993538607,1.361198888,755.5120889,13.61198888,-0.314022219,27.07102882,0.007061557451
69016500,-81.8574071,41.39780857,239.95,14.09320554,1747595416488,2.36798358,6.81913805,7.614981651,0.2906270903,0.3790576728,-2.060437799,0.4881154578,0.2203489671,677875.7391,-4737962.089,239.15,22.49792511,-209.4692987,-7.804307489,11.28630101,6.29373919,5.333226166,1.372180039,756.884269,13.72180039,-0.3714051578,28.27971609,0.01208687261
69016600,-81.85741595,41.39781885,239.9,14.26039999,1747595416591,2.701622963,7.368929863,7.853823662,-0.01814610139,0.02154790796,-1.506386518,0.5076590908,0.2237040482,677875.0254,-4737960.908,239.1,21.7842216,-208.2880363,-7.137035031,11.81262439,6.688171234,5.016095417,1.380128125,758.2643971,13.80128125,-0.4591187412,28.24823604,-0.0003148004093
69016700,-81.85742387,41.39783013,239.9,13.84369999,1747595416683,7.334513664,11.15446663,10.94453335,0.3058535457,-0.1233929098,-2.390231609,0.5164691406,0.2139216178,677874.3815,-4737959.676,239.1,21.14030368,-207.0559948,-6.439179246,12.32041528,6.990055309,4.536255358,1.390164242,759.6545613,13.90164242,0.05794242988,28.75416687,0.005059308222
69016800,-81.85743088,41.3978417,239.9,14.46617777,1747595416766,9.148108482,11.28615952,7.498397827,-0.4141869247,-0.4384974539,-0.8504057527,0.5086568061,0.2034784715,677873.8013,-4737958.404,239.1,20.56005467,-205.783923,-5.802490106,12.72071758,7.282954979,4.006512638,1.398161462,761.0527228,13.98161462,-0.48456315,29.12476955,0.00370602686
69016900,-81.85743685,41.39785368,239.9,14.01346665,1747595416889,0.9106881618,9.15947628,9.988794327,-0.09176902473,-0.6109851599,-1.175990582,0.5361712186,0.21101059,677873.309,-4737957.083,239.1,20.06780221,-204.4631107,-4.92252455,13.20812269,7.735274383,3.722733132,1.409559339,762.4622821,14.09559339,0.0821267337,28.72185097,-0.004029185832
69017000,-81.85744188,41.39786577,239.9,14.47132221,1747595416996,6.955226898,9.632240295,6.276363373,0.5918060541,0.7768771052,-0.05213434622,0.5738681858,0.2407037888,677872.8892,-4737955.736,239.1,19.64797662,-203.115797,-4.1982559,13.47313765,8.042034666,3.412490716,1.41120796,763.8734901,14.1120796,-0.3592426109,28.31221359,-0.004096373752
69017100,-81.85744546,41.39787824,239.9,14.39158332,1747595417081,8.89015007,11.4617939,7.785366535,0.08758142591,-0.0447383225,-1.09553889,0.5785460643,0.2309546328,677872.5511,-4737954.366,239.1,19.30989191,-201.7466148,-3.380847133,13.6918213,8.186730342,2.775066754,1.410305279,765.2837954,14.10305279,-0.288530533,28.5366852,0.002244716006
69017200,-81.85744903,41.39789072,239.9,14.31184443,1747595417165,10.82507324,13.2913475,9.294369698,-0.4166432023,-0.8663537502,-2.138943434,0.5832239427,0.2212054769,677872.2936,-4737952.986,239.1,19.05243595,-200.3663132,-2.574559578,13.80301639,8.34382785,2.207731921,1.4041069,766.6879023,14.041069,-0.2707754341,28.29643719,-0.002402480086
69017300,-81.85745115,41.39790327,239.8,13.84884443,1747595417282,-2.823250532,5.87081337,8.860123634,-0.0755224824,-0.5247153044,-1.466546416,0.596954666,0.2334781242,677872.119,-4737951.594,239,18.87783299,-198.9741507,-1.746029607,13.9216245,8.388118179,1.546644003,1.403068951,768.0909712,14.03068951,0.1818450735,28.55749305,0.002610558639
69017400,-81.85745228,41.39791575,239.8,14.30669999,1747595417412,-2.532446384,7.245981216,8.764359474,0.4123153389,0.5630018115,-1.309542775,0.6138787095,0.2423095094,677872.0423,-4737950.182,239,18.80109666,-197.5617879,-0.7673633331,14.12362888,8.55787656,0.8339873644,1.414445967,769.5054172,14.14445967,-0.1622403177,28.78725466,0.002297616141
69017500,-81.85745235,41.39792837,239.8,13.76653332,1747595417500,-6.50280714,7.243461132,9.192451477,0.217882663,-0.5499353409,-2.944297314,0.6237047531,0.2525122209,677872.0634,-4737948.749,239,18.82222695,-196.1292245,0.2113029477,14.32563328,8.546951673,0.2921460794,1.432719156,770.9381363,14.32719156,0.5606582338,29.73514257,0.009478879055
69017600,-81.85745006,41.39794175,239.8,13.80768888,1747595417595,-2.63587451,7.082803726,8.17115283,0.1957084909,-0.3911652938,-2.857784271,0.6393822616,0.2545691657,677872.1674,-4737947.319,239,18.92621025,-194.6992557,1.039832919,14.29968776,8.510286952,-0.2220993597,1.433744477,772.3718808,14.33744477,0.5297558948,29.91154546,0.001764028943
69017700,-81.85744777,41.39795513,239.8,13.84884443,1747595417690,1.231058121,6.92214632,7.149854183,0.1735343188,-0.2323952466,-2.771271229,0.6550597702,0.2566261105,677872.3559,-4737945.894,239,19.11471472,-193.2744761,1.885044702,14.24779673,8.424342084,-0.7337760865,1.437195551,773.8090764,14.37195551,0.5231110788,30.26139788,0.00349852412
69017800,-81.85744492,41.39796757,239.7,14.2501111,1747595417771,5.547563076,9.688187599,8.118234634,-0.2108261138,-0.3713086247,-2.942525387,0.6551573083,0.2482118281,677872.6298,-4737944.477,238.9,19.38857445,-191.8571094,2.738597392,14.17366667,8.352121495,-1.084906333,1.443581458,775.2526578,14.43581458,0.185703477,30.6926741,0.004312762245
69017900,-81.85744098,41.39797982,239.7,14.10092221,1747595417879,0.06335639954,7.777460098,7.476770401,-0.07860139757,-0.02238883823,1.331843972,0.6624029005,0.2416428793,677872.9723,-4737943.092,238.9,19.73110765,-190.47236,3.425331969,13.84749442,8.127961356,-1.436872635,1.426485194,776.679143,14.26485194,0.1639297311,30.5634705,-0.001292036053
69018000,-81.85743593,41.3979921,239.7,14.2501111,1747595417982,4.237134933,7.652741432,9.228383064,0.02027433924,0.008564176038,-1.338253021,0.6639147758,0.2462434532,677873.3835,-4737941.74,238.9,20.14231431,-189.1202277,4.112066542,13.52132218,7.980030024,-1.686961613,1.413277201,778.0924202,14.13277201,-0.1173390874,30.3820229,-0.001814475961
69018100,-81.85742953,41.39800402,239.7,14.30412777,1747595418074,3.403732181,7.740721226,9.131149769,0.0334585188,-0.1137609994,-0.3917786479,0.6683576379,0.2492503513,677873.8742,-4737940.411,238.9,20.63303759,-187.7907052,4.907232886,13.29522552,7.675678306,-2.013919021,1.417194257,779.5096145,14.17194257,-0.132185195,31.43733626,0.01055313362
69018200,-81.85742312,41.39801593,239.7,14.35814443,1747595418165,2.570329428,7.828701019,9.033916473,0.04664269835,-0.2360861748,0.5546957254,0.6728005,0.2522572494,677874.442,-4737939.103,238.9,21.20077525,-186.4834217,5.677376523,13.07283534,7.49707186,-2.23719371,1.425242534,780.934857,14.25242534,-0.1057190965,32.34394716,0.009066108969
69018300,-81.8574155,41.39802735,239.7,14.3890111,1747595418260,0.4540945292,7.178457737,10.20030499,-0.150812313,-0.2728608847,-1.480281353,0.669892295,0.2475841248,677875.0934,-4737937.814,238.9,21.85219999,-185.1946706,6.514247399,12.8875102,7.252597972,-2.466211719,1.44403372,782.3788907,14.4403372,0.05132609787,34.03701365,0.0169306649
69018400,-81.85740695,41.3980386,239.7,14.46103332,1747595418377,1.813778996,6.762609959,8.901999474,0.02410998754,0.008852200583,-0.04835354164,0.6658397905,0.2534572089,677875.8059,-4737936.536,238.9,22.56465235,-183.9162978,7.124523671,12.78372812,6.832026181,-2.617537347,1.463497667,783.8423884,14.63497667,0.1739433515,36.6566635,0.02619649849
69018500,-81.85739688,41.39805005,239.7,14.56134999,1747595418470,-1.133279264,7.531356096,10.44012976,-0.2145499447,-0.4077145671,-0.4971819166,0.6666775618,0.2335408062,677876.591,-4737935.287,238.9,23.34980962,-182.6668357,7.851572621,12.49462091,6.676660109,-2.61112762,1.475678638,785.318067,14.75678638,0.1954363972,38.35126705,0.01694603556
69018600,-81.85738682,41.3980615,239.7,14.66166665,1747595418562,-4.080337524,8.300102234,11.97826004,-0.453209877,-0.8242813349,-0.9460102916,0.6675153331,0.2136244034,677877.4424,-4737934.06,238.9,24.20113806,-181.4399833,8.513284482,12.26852424,6.60010865,-2.352411534,1.493294008,786.8113611,14.93294008,0.2712734307,40.93028335,0.02579016301
69018700,-81.85737605,41.39807212,239.7,15.06807776,1747595418697,1.75056839,7.036966324,10.03832531,-0.321054101,0.04302345961,0.5601143837,0.663538948,0.1868328195,677878.3607,-4737932.849,238.9,25.11947179,-180.2294395,9.183337243,12.10543812,6.351076667,-2.101571334,1.519458177,788.3308192,15.19458177,0.1265040014,45.34271599,0.0441243264
69018800,-81.85736447,41.39808252,239.7,15.41789999,1747595418795,0.1053079367,5.832446098,8.010719299,0.04175417125,-0.1968467832,-0.5114912987,0.6684014017,0.181238466,677879.3352,-4737931.666,238.9,26.09396761,-179.0463238,9.744958228,11.83115691,6.236138133,-1.826558274,1.532776842,789.8635961,15.32776842,-0.09013156851,48.91840303,0.0357568704
69018900,-81.8573519,41.39809303,239.7,15.74199999,1747595418916,2.002565384,6.041240215,7.714959621,-0.08966692537,0.06589885801,-0.102843523,0.6555478286,0.1714519823,677880.3658,-4737930.51,238.9,27.12462553,-177.8906362,10.30657922,11.55687571,6.209234917,-1.440568235,1.548505574,791.4121016,15.48505574,-0.2569442477,53.38016551,0.04461762471
69019000,-81.85733847,41.39810325,239.7,15.99150554,1747595419004,0.9039222002,5.662892342,8.304207563,-0.07203231379,-0.1515274085,-0.3310015202,0.6542571441,0.1580268984,677881.4577,-4737929.372,238.9,28.2164501,-176.7519986,10.91824564,11.38637657,5.912935989,-1.249935983,1.577522296,792.9896239,15.77522296,-0.2162825855,60.45313629,0.07072970785
69019100,-81.85732503,41.39811347,239.7,16.2410111,1747595419092,-0.1947209835,5.284544468,8.893455505,-0.05439770222,-0.368953675,-0.5591595173,0.6529664596,0.1446018146,677882.6125,-4737928.242,238.9,29.3712485,-175.6224419,11.54798403,11.29556726,5.685113015,-1.194853386,1.61538161,794.6050056,16.1538161,-0.08719499307,67.5010979,0.07047961608
69019200,-81.8573106,41.39812332,239.7,16.69372221,1747595419236,-0.9996063709,3.527282953,9.679034233,-0.04734688625,0.07953052968,0.7669041753,0.6317862832,0.1182312942,677883.8138,-4737927.124,238.9,30.57261696,-174.5045606,12.0136846,11.17881241,5.545811614,-1.095459987,1.641019392,796.2460249,16.41019392,-0.2835282875,73.55056442,0.06049466519
69019300,-81.85729524,41.39813331,239.7,17.06154999,1747595419302,-0.7986075878,5.08421886,9.920893192,-0.009070644155,-0.04973857477,0.0915927887,0.6308458981,0.113309625,677885.0605,-4737926.014,238.9,31.81930434,-173.3937217,12.46687381,11.10838886,5.283355297,-1.016283335,1.669788148,797.9158131,16.69788148,-0.3636685094,81.72324282,0.08172678401
69019400,-81.85727988,41.3981433,239.7,17.42937776,1747595419367,-0.5976088047,6.641154766,10.16275215,0.02920559794,-0.1790076792,-0.5837185979,0.6299055129,0.1083879559,677886.377,-4737924.904,238.9,33.1357773,-172.2843654,13.16472959,11.09356285,5.26922202,-1.001355523,1.721561042,799.6373741,17.21561042,-0.2137673467,89.43418608,0.07710943259
69019500,-81.85726373,41.3981532,239.7,17.40879998,1747595419503,-0.1082105637,6.456010342,8.751676559,-0.1848808825,-0.5729338527,-1.678116798,0.6285644087,0.07473934044,677887.7466,-4737923.788,238.9,34.50535403,-171.1683375,13.69576726,11.16027991,5.230503204,-0.857445331,1.766708489,801.4040826,17.66708489,0.2582849068,98.95619667,0.09522010596
69019600,-81.85724612,41.39816335,239.7,17.7689111,1747595419588,0.3652696609,5.942672014,9.391516209,-0.03615900129,-0.3616290614,-1.718366504,0.6269094166,0.06605366133,677889.1633,-4737922.677,238.9,35.92205687,-170.0569426,14.16702843,11.11394861,5.261273755,-0.8242091763,1.800623637,803.2047063,18.00623637,0.2373252759,104.8755502,0.05919353531
69019700,-81.8572285,41.3981735,239.7,18.12902221,1747595419672,0.8387498856,5.429333687,10.03135586,0.1125628799,-0.1503242701,-1.758616209,0.6252544245,0.05736798221,677890.6411,-4737921.577,238.9,37.39992635,-168.9572232,14.77869486,10.99719378,5.317066118,-0.8051556429,1.842140312,805.0468466,18.42140312,0.2923809103,112.1487179,0.07273167702
69019800,-81.85721032,41.39818328,239.8,18.92126665,1747595419806,-2.501222849,7.00807333,9.093149185,-0.04335162044,-0.2509775162,-0.2101914287,0.631823069,0.05090951704,677892.167,-4737920.487,239,38.92575605,-167.8671407,15.25829694,10.90082471,5.509410476,-0.897285074,1.875216267,806.9220628,18.75216267,-0.1691039799,113.0438669,0.008951490212
69019900,-81.85719129,41.39819275,239.8,19.27880554,1747595419885,-1.552201092,6.575181246,8.815023422,0.02467834204,-0.1122168042,-0.4861243963,0.6308264009,0.03428975372,677893.7295,-4737919.419,239,40.48828573,-166.7996679,15.62529679,10.67472803,5.43238184,-1.108661151,1.892352289,808.8144151,18.92352289,-0.3552826536,113.8413092,0.007974422781
69020000,-81.85717227,41.39820222,239.8,19.63634443,1747595419963,-0.6031793356,6.142289162,8.536897659,0.09270830452,0.02654390782,-0.762057364,0.6298297327,0.01766999041,677895.3496,-4737918.378,239,42.10836766,-165.7585113,16.20081929,10.41156635,5.320833473,-1.462202632,1.92579142,810.7402065,19.2579142,-0.3784302239,114.417085,0.005757757922
69020100,-81.85715245,41.39821135,239.8,19.64148887,1747595420101,0.6252056956,7.242283344,8.146668434,-0.08004829288,-0.2073286772,0.04942968488,0.6341118891,0.01031647166,677897.0178,-4737917.355,239,43.77654881,-164.7355165,16.68181152,10.22994769,5.230980369,-1.98232469,1.95687165,812.6970782,19.5687165,-0.07277237551,109.7961964,-0.04620888612
69020200,-81.85713138,41.39822032,239.8,19.93472221,1747595420193,1.596096128,8.404777765,8.438127518,-0.1276839375,-0.07992297225,-0.2725292295,0.6471128807,0.007780776356,677898.7339,-4737916.354,239,45.49269017,-163.7343901,17.1614136,10.01126404,5.107530055,-2.509395686,1.986805286,814.6838835,19.86805286,-0.06666934289,105.7495346,-0.04046661805
69020300,-81.85711032,41.39822928,239.8,20.22795554,1747595420285,2.566986561,9.567272186,8.729586601,-0.1753195822,0.04748273268,-0.5944881439,0.6601138724,0.005245081049,677900.5226,-4737915.379,239,47.28139741,-162.7590239,17.88707241,9.753662106,4.720460036,-2.953255155,2.037354372,816.7212379,20.37354372,0.1455881824,108.8614983,0.03111963723
69020400,-81.85708842,41.39823777,239.8,20.98933332,1747595420374,-1.168233514,6.029067993,7.982943058,0.006884505972,-0.1876635402,-0.4839756787,0.6540153179,-0.003105651227,677902.3707,-4737914.422,239,49.1294641,-161.8020049,18.48066686,9.570190189,4.459762428,-3.529986505,2.081162146,818.8024,20.81162146,-0.1777118511,106.4856877,-0.02375810628
69020500,-81.85706504,41.39824608,239.85,21.14366665,1747595420475,0.7065777183,5.588659286,9.551911592,0.2009189678,0.1968312934,-0.0589286387,0.6531471475,0.02610879768,677904.2638,-4737913.496,239.05,51.02257167,-160.8764912,18.93107577,9.255137471,4.520776375,-4.020022754,2.107233256,820.9096333,21.07233256,-0.07133408754,101.2418021,-0.05243885562
69020600,-81.85704167,41.39825438,239.9,21.29799998,1747595420576,2.58138895,5.14825058,11.12088013,0.3949534297,0.5813261271,0.3661184013,0.6522789771,0.05532324659,677906.2044,-4737912.617,239.1,52.96322241,-159.9976793,19.4065074,8.78811812,4.431368628,-4.431639651,2.130360415,823.0399937,21.30360415,0.005604163806,98.83550965,-0.02406292461
69020700,-81.8570179,41.39826193,239.9,21.46776665,1747595420711,-1.386966228,10.21781445,9.55373764,-0.2878373563,-0.1522520781,1.382009983,0.6759421785,0.06616218171,677908.1839,-4737911.797,239.1,54.94265837,-159.1776156,19.79435952,8.200637419,4.345069292,-4.860413813,2.142585174,825.1825788,21.42585174,-0.04191490557,95.33194694,-0.03503562713
69020800,-81.85699398,41.3982688,239.9,21.36487776,1747595420794,-1.308251858,7.339842796,7.697070599,-0.223568067,0.1007012725,0.235650897,0.6666088159,0.05652733758,677910.1775,-4737911.032,239.1,56.93627386,-158.4124081,19.93615492,7.652075011,4.378552891,-5.339532909,2.135426245,827.3180051,21.35426245,-0.01061530802,88.88424506,-0.06447701881
69020900,-81.85696976,41.39827464,239.9,21.46004998,1747595420892,0.2532134056,7.761677742,8.490887403,0.05667526275,0.06831155345,-0.509729445,0.6678498598,0.05218988791,677912.2029,-4737910.336,239.1,58.96172381,-157.7163269,20.25449949,6.960812239,4.230798793,-5.659717069,2.141722803,829.4597279,21.41722803,-0.04282195099,87.12313233,-0.01761112733
69021000,-81.85694553,41.39828048,239.9,21.5552222,1747595420990,1.814678669,8.183512688,9.284704208,0.3369185925,0.03592183441,-1.255109787,0.6690909037,0.04785243825,677914.259,-4737909.715,239.1,61.01775708,-157.0947464,20.5603327,6.215805188,3.748563195,-6.124471814,2.147937417,831.6076653,21.47937417,-0.07584803082,84.87800255,-0.02245129779
69021100,-81.85692025,41.39828568,239.9,21.87417776,1747595421106,-0.09517025948,11.43620014,11.29397392,-0.4736963212,-0.711908102,-1.018113971,0.6998873962,0.03837060843,677916.3431,-4737909.152,239.1,63.10187139,-156.5324699,20.84114319,5.622764733,3.3320178,-6.609552327,2.158630892,833.7662962,21.58630892,-0.287868838,82.1853785,-0.02692624047
69021200,-81.85689465,41.39828988,239.95,22.04651665,1747595421198,-0.1783140898,8.29091835,9.650806427,-0.2430541599,-0.3815157395,-0.5725876167,0.6935552422,0.0428262351,677918.461,-4737908.648,239.15,65.21976638,-156.0285708,21.17894988,5.038990546,2.773503405,-7.028221166,2.177014799,835.943311,21.77014799,-0.2763686541,81.07543682,-0.01109941678
69021300,-81.85686905,41.39829408,240,22.21885554,1747595421290,-0.2614579201,5.145636559,8.007638931,-0.01241199858,-0.05112337694,-0.1270612627,0.6872230882,0.04728186177,677920.6364,-4737908.227,239.2,67.39521362,-155.6069561,21.75447238,4.216146925,2.211730632,-7.336967148,2.21592636,838.1592374,22.1592636,-0.05959193648,82.52509925,0.0144966243
69021400,-81.8568428,41.3982973,240,22.27029998,1747595421386,2.935958147,5.36247921,7.658928394,0.1246804819,0.09339507669,-0.9723404646,0.6843258412,0.05404475486,677922.8518,-4737907.873,239.2,69.61055819,-155.2533558,22.1534457,3.53600367,1.810595509,-7.71849822,2.2433869,840.4026243,22.433869,0.1635690186,81.62945875,-0.008956404999
69021500,-81.85681513,41.39829944,240.05,22.28573331,1747595421488,2.523170948,7.491745472,9.196847677,0.1710054688,0.03998141829,-0.9919349551,0.6961319546,0.07940007785,677925.0846,-4737907.596,239.25,71.84341866,-154.9761094,22.32860472,2.772464072,1.412382469,-7.983781576,2.250006991,842.6526313,22.50006991,0.2143365947,80.20837095,-0.01421087797
69021600,-81.85678745,41.39830158,240.1,22.30116665,1747595421589,2.110383749,9.621011734,10.73476696,0.2173304558,-0.01343224011,-1.011529446,0.7079380681,0.1047554008,677927.335,-4737907.395,239.3,74.09379504,-154.7752169,22.50376374,2.008924522,0.9922060474,-8.044498418,2.259325475,844.9119567,22.59325475,0.292088106,80.86207069,0.006536997389
69021700,-81.8567608,41.39830235,240.15,22.20599443,1747595421683,3.722944379,8.759440422,9.734634876,0.1619196795,-0.0655801883,-0.3898671791,0.7150301708,0.1205811544,677929.5845,-4737907.275,239.35,76.34333732,-154.6551262,22.49542284,1.200906904,0.6256588204,-8.23796599,2.252745494,847.1647022,22.52745494,0.3214605122,78.82825907,-0.02033811626
